"album_name","track_name","tempo","key","liveness","speechiness"
"Lover","I Forgot That You Existed",92.875,5,0.0812,0.519
"Lover","Cruel Summer",169.994,9,0.105,0.157
"Lover","Lover",68.534,7,0.118,0.0919
"Lover","The Man",110.048,0,0.0901,0.054
"Lover","The Archer",124.344,0,0.0663,0.0401
"Lover","I Think He Knows",100.003,0,0.0715,0.0569
"Lover","Miss Americana & The Heartbreak Prince",150.088,11,0.138,0.0736
"Lover","Paper Rings",103.979,9,0.0742,0.0497
"Lover","Cornelia Street",102.012,0,0.1,0.0827
"Lover","Death By A Thousand Cuts",94.071,4,0.319,0.0629
"Lover","London Boy",157.925,1,0.133,0.05
"Lover","Soon You’ll Get Better (feat. Dixie Chicks)",207.476,0,0.123,0.0641
"Lover","False God",79.97,11,0.111,0.239
"Lover","You Need To Calm Down",85.026,2,0.0637,0.0553
"Lover","Afterglow",111.011,9,0.114,0.0344
"Lover","ME! (feat. Brendon Urie of Panic! At The Disco)",182.162,0,0.118,0.0571
"Lover","It’s Nice To Have A Friend",70.008,10,0.171,0.0401
"Lover","Daylight",149.983,0,0.0772,0.0563
"reputation","...Ready For It?",160.015,2,0.197,0.136
"reputation","End Game",159.073,2,0.108,0.0558
"reputation","I Did Something Bad",82.989,0,0.0696,0.159
"reputation","Don’t Blame Me",135.917,9,0.0607,0.0386
"reputation","Delicate",95.045,9,0.0911,0.0682
"reputation","Look What You Made Me Do",128.07,9,0.126,0.123
"reputation","So It Goes...",74.957,2,0.13,0.0732
"reputation","Gorgeous",92.027,7,0.213,0.135
"reputation","Getaway Car",172.054,2,0.0888,0.127
"reputation","King Of My Heart",110.01,0,0.0391,0.0382
"reputation","Dancing With Our Hands Tied",160.024,0,0.138,0.196
"reputation","Dress",120.085,0,0.169,0.0533
"reputation","This Is Why We Can't Have Nice Things",163.96,5,0.382,0.115
"reputation","Call It What You Want",163.954,9,0.34,0.0731
"reputation","New Year’s Day",94.922,0,0.13,0.0354
"reputation Stadium Tour Surprise Song Playlist","All Too Well",93.061,0,0.128,0.0244
"reputation Stadium Tour Surprise Song Playlist","Wildest Dreams",139.997,8,0.106,0.0897
"reputation Stadium Tour Surprise Song Playlist","The Best Day",126.068,1,0.158,0.0285
"reputation Stadium Tour Surprise Song Playlist","Red",124.985,1,0.0911,0.0423
"reputation Stadium Tour Surprise Song Playlist","Holy Ground",157.043,4,0.0965,0.0774
"reputation Stadium Tour Surprise Song Playlist","Teardrops On My Guitar - Radio Single Remix",99.959,10,0.138,0.0234
"reputation Stadium Tour Surprise Song Playlist","Our Song",178.013,2,0.321,0.0363
"reputation Stadium Tour Surprise Song Playlist","22",104.009,7,0.0473,0.0379
"reputation Stadium Tour Surprise Song Playlist","I Knew You Were Trouble.",77.318,6,0.0357,0.0412
"reputation Stadium Tour Surprise Song Playlist","I Don’t Wanna Live Forever (Fifty Shades Darker)",117.97,0,0.14,0.0533
"reputation Stadium Tour Surprise Song Playlist","Mean",163.886,4,0.223,0.0428
"reputation Stadium Tour Surprise Song Playlist","How You Get The Girl",119.997,5,0.0918,0.0504
"reputation Stadium Tour Surprise Song Playlist","So It Goes...",74.957,2,0.13,0.0732
"reputation Stadium Tour Surprise Song Playlist","Fifteen",95.122,7,0.138,0.0269
"reputation Stadium Tour Surprise Song Playlist","Mine",121.034,7,0.187,0.0301
"reputation Stadium Tour Surprise Song Playlist","Sparks Fly",114.977,5,0.16,0.0309
"reputation Stadium Tour Surprise Song Playlist","State Of Grace",129.962,4,0.0879,0.0333
"reputation Stadium Tour Surprise Song Playlist","Haunted",162.012,5,0.0612,0.0605
"reputation Stadium Tour Surprise Song Playlist","Never Grow Up",124.894,2,0.136,0.0302
"reputation Stadium Tour Surprise Song Playlist","Treacherous",109.995,2,0.14,0.0334
"reputation Stadium Tour Surprise Song Playlist","Babe",171.791,1,0.125,0.101
"reputation Stadium Tour Surprise Song Playlist","Welcome To New York",116.992,7,0.302,0.0323
"reputation Stadium Tour Surprise Song Playlist","Fearless",100.163,5,0.307,0.0272
"reputation Stadium Tour Surprise Song Playlist","Enchanted",81.963,8,0.158,0.0274
"reputation Stadium Tour Surprise Song Playlist","Change",96.006,5,0.111,0.0376
"reputation Stadium Tour Surprise Song Playlist","Ours",159.837,0,0.087,0.0279
"reputation Stadium Tour Surprise Song Playlist","Out Of The Woods",92.008,7,0.341,0.0396
"reputation Stadium Tour Surprise Song Playlist","Come Back...Be Here",79.926,4,0.0997,0.0254
"reputation Stadium Tour Surprise Song Playlist","A Place in this World",114.984,9,0.327,0.0323
"reputation Stadium Tour Surprise Song Playlist","This Love",143.95,4,0.0928,0.0321
"reputation Stadium Tour Surprise Song Playlist","The Lucky One",117.935,4,0.13,0.0358
"reputation Stadium Tour Surprise Song Playlist","Invisible",96.005,7,0.165,0.0243
"reputation Stadium Tour Surprise Song Playlist","Breathe",73.849,1,0.129,0.0281
"reputation Stadium Tour Surprise Song Playlist","Better Man",143.944,5,0.0974,0.0378
"reputation Stadium Tour Surprise Song Playlist","Jump Then Fall",80.007,2,0.074,0.0274
"reputation Stadium Tour Surprise Song Playlist","Begin Again",79.025,7,0.14,0.0263
"reputation Stadium Tour Surprise Song Playlist","Tied Together with a Smile",146.147,2,0.0728,0.0275
"reputation Stadium Tour Surprise Song Playlist","The Story Of Us",139.908,4,0.0587,0.0398
"reputation Stadium Tour Surprise Song Playlist","Forever & Always",128.057,10,0.207,0.0588
"reputation Stadium Tour Surprise Song Playlist","Hey Stephen",116.001,6,0.108,0.0318
"reputation Stadium Tour Surprise Song Playlist","Speak Now",118.986,7,0.102,0.0304
"reputation Stadium Tour Surprise Song Playlist","Wonderland",184.014,3,0.177,0.0549
"reputation Stadium Tour Surprise Song Playlist","White Horse",92.673,0,0.1,0.0257
"reputation Stadium Tour Surprise Song Playlist","I'm Only Me When I'm With You",143.936,8,0.101,0.072
"reputation Stadium Tour Surprise Song Playlist","Starlight",126.014,9,0.234,0.0391
"reputation Stadium Tour Surprise Song Playlist","I Know Places",159.965,0,0.178,0.071
"reputation (Big Machine Radio Release Special)","…Ready For It? - Commentary",67.303,10,0.251,0.941
"reputation (Big Machine Radio Release Special)","...Ready For It?",160.015,2,0.197,0.136
"reputation (Big Machine Radio Release Special)","End Game - Commentary",172.909,4,0.132,0.942
"reputation (Big Machine Radio Release Special)","End Game",159.073,2,0.108,0.0558
"reputation (Big Machine Radio Release Special)","I Did Something Bad - Commentary",98.753,1,0.19,0.892
"reputation (Big Machine Radio Release Special)","I Did Something Bad",82.989,0,0.0696,0.159
"reputation (Big Machine Radio Release Special)","Don't Blame Me - Commentary",86.424,8,0.208,0.943
"reputation (Big Machine Radio Release Special)","Don’t Blame Me",135.917,9,0.0607,0.0386
"reputation (Big Machine Radio Release Special)","Delicate - Commentary",85.319,11,0.201,0.943
"reputation (Big Machine Radio Release Special)","Delicate",95.045,9,0.0911,0.0682
"reputation (Big Machine Radio Release Special)","Look What You Made Me Do - Commentary",77.411,4,0.248,0.957
"reputation (Big Machine Radio Release Special)","Look What You Made Me Do",128.07,9,0.126,0.123
"reputation (Big Machine Radio Release Special)","So It Goes… - Commentary",123.703,6,0.152,0.948
"reputation (Big Machine Radio Release Special)","So It Goes...",74.957,2,0.13,0.0732
"reputation (Big Machine Radio Release Special)","Gorgeous - Commentary",76.531,6,0.161,0.942
"reputation (Big Machine Radio Release Special)","Gorgeous",92.027,7,0.213,0.135
"reputation (Big Machine Radio Release Special)","Getaway Car - Commentary",129.971,6,0.157,0.945
"reputation (Big Machine Radio Release Special)","Getaway Car",172.054,2,0.0888,0.127
"reputation (Big Machine Radio Release Special)","King Of My Heart - Commentary",83.407,4,0.14,0.945
"reputation (Big Machine Radio Release Special)","King Of My Heart",110.01,0,0.0391,0.0382
"reputation (Big Machine Radio Release Special)","Dancing With Our Hands Tied - Commentary",129.863,1,0.284,0.951
"reputation (Big Machine Radio Release Special)","Dancing With Our Hands Tied",160.024,0,0.138,0.196
"reputation (Big Machine Radio Release Special)","Dress - Commentary",100.283,7,0.0914,0.949
"reputation (Big Machine Radio Release Special)","Dress",120.085,0,0.169,0.0533
"reputation (Big Machine Radio Release Special)","This Is Why We Can't Have Nice Things - Commentary",130.302,9,0.252,0.927
"reputation (Big Machine Radio Release Special)","This Is Why We Can't Have Nice Things",163.96,5,0.382,0.115
"reputation (Big Machine Radio Release Special)","Call It What You Want - Commentary",68.253,4,0.109,0.926
"reputation (Big Machine Radio Release Special)","Call It What You Want",163.954,9,0.34,0.0731
"reputation (Big Machine Radio Release Special)","New Year's Day - Commentary",130.315,5,0.257,0.946
"reputation (Big Machine Radio Release Special)","New Year’s Day",94.922,0,0.13,0.0354
"reputation (Big Machine Radio Release Special)","Radio Outro - Commentary",69.091,8,0.147,0.954
"1989","Welcome To New York",117.023,7,0.304,0.0324
"1989","Blank Space",96.009,5,0.13,0.0646
"1989","Style",95.021,2,0.117,0.0382
"1989","Out Of The Woods",91.993,7,0.337,0.0372
"1989","All You Had To Do Was Stay",96.969,5,0.105,0.0337
"1989","Shake It Off",160.02,7,0.148,0.165
"1989","I Wish You Would",118.027,0,0.109,0.0511
"1989","Bad Blood",170.157,7,0.148,0.181
"1989","Wildest Dreams",140.06,8,0.106,0.0741
"1989","How You Get The Girl",119.982,5,0.0915,0.0492
"1989","This Love",71.981,4,0.101,0.0337
"1989","I Know Places",159.959,0,0.2,0.0661
"1989","Clean",103.981,4,0.113,0.035
"1989","Welcome To New York",117.023,7,0.304,0.0324
"1989","Blank Space",96.009,5,0.13,0.0646
"1989","Style",95.021,2,0.117,0.0382
"1989","Out Of The Woods",91.993,7,0.337,0.0372
"1989","All You Had To Do Was Stay",96.969,5,0.105,0.0337
"1989","Shake It Off",160.02,7,0.148,0.165
"1989","I Wish You Would",118.027,0,0.109,0.0511
"1989","Bad Blood",170.157,7,0.148,0.181
"1989","Wildest Dreams",140.06,8,0.106,0.0741
"1989","How You Get The Girl",119.982,5,0.0915,0.0492
"1989","This Love",71.981,4,0.101,0.0337
"1989","I Know Places",159.959,0,0.2,0.0661
"1989","Clean",103.981,4,0.113,0.035
"Taylor Swift Karaoke: 1989","Welcome To New York - Karaoke Version",117.022,7,0.357,0.0464
"Taylor Swift Karaoke: 1989","Blank Space - Karaoke Version",191.992,5,0.0991,0.0527
"Taylor Swift Karaoke: 1989","Style - Karaoke Version",94.92,7,0.102,0.0345
"Taylor Swift Karaoke: 1989","Out Of The Woods - Karaoke Version",92.025,7,0.41,0.0388
"Taylor Swift Karaoke: 1989","All You Had To Do Was Stay - Karaoke Version",96.985,5,0.236,0.0338
"Taylor Swift Karaoke: 1989","Shake It Off - Karaoke Version",159.995,7,0.502,0.1
"Taylor Swift Karaoke: 1989","I Wish You Would - Karaoke Version",117.977,0,0.212,0.0435
"Taylor Swift Karaoke: 1989","Bad Blood - Karaoke Version",170.057,7,0.217,0.0959
"Taylor Swift Karaoke: 1989","Wildest Dreams - Karaoke Version",140.034,8,0.136,0.0352
"Taylor Swift Karaoke: 1989","How You Get The Girl - Karaoke Version",119.976,5,0.0865,0.0431
"Taylor Swift Karaoke: 1989","This Love - Karaoke Version",144.014,4,0.0901,0.0288
"Taylor Swift Karaoke: 1989","I Know Places - Karaoke Version",160.064,0,0.559,0.0564
"Taylor Swift Karaoke: 1989","Clean - Karaoke Version",103.994,4,0.106,0.0404
"1989 (Big Machine Radio Release Special)","Welcome to New York - Commentary",77.502,5,0.286,0.95
"1989 (Big Machine Radio Release Special)","Welcome To New York",116.992,7,0.302,0.0323
"1989 (Big Machine Radio Release Special)","Blank Space - Commentary",100.356,7,0.209,0.887
"1989 (Big Machine Radio Release Special)","Blank Space",95.997,5,0.0913,0.054
"1989 (Big Machine Radio Release Special)","Style - Commentary",88.155,9,0.247,0.926
"1989 (Big Machine Radio Release Special)","Style",94.933,7,0.118,0.0402
"1989 (Big Machine Radio Release Special)","Out Of The Woods - Commentary",93.705,8,0.19,0.93
"1989 (Big Machine Radio Release Special)","Out Of The Woods",92.008,7,0.341,0.0396
"1989 (Big Machine Radio Release Special)","All You Had To Do Was Stay - Commentary",105.468,8,0.726,0.875
"1989 (Big Machine Radio Release Special)","All You Had To Do Was Stay",96.97,5,0.101,0.0323
"1989 (Big Machine Radio Release Special)","Shake It Off - Commentary",87.915,8,0.199,0.935
"1989 (Big Machine Radio Release Special)","Shake It Off",160.078,7,0.334,0.165
"1989 (Big Machine Radio Release Special)","I Wish You Would - Commentary",79.281,9,0.292,0.929
"1989 (Big Machine Radio Release Special)","I Wish You Would",118.035,0,0.102,0.0538
"1989 (Big Machine Radio Release Special)","Bad Blood - Commentary",81.512,4,0.153,0.927
"1989 (Big Machine Radio Release Special)","Bad Blood",170.216,7,0.201,0.19
"1989 (Big Machine Radio Release Special)","Wildest Dreams - Commentary",86.883,10,0.363,0.891
"1989 (Big Machine Radio Release Special)","Wildest Dreams",139.997,8,0.106,0.0897
"1989 (Big Machine Radio Release Special)","How You Get The Girl - Commentary",79.214,11,0.671,0.925
"1989 (Big Machine Radio Release Special)","How You Get The Girl",119.997,5,0.0918,0.0504
"1989 (Big Machine Radio Release Special)","This Love - Commentary",78.761,11,0.262,0.934
"1989 (Big Machine Radio Release Special)","This Love",143.95,4,0.0928,0.0321
"1989 (Big Machine Radio Release Special)","I Know Places - Commentary",113.854,11,0.212,0.921
"1989 (Big Machine Radio Release Special)","I Know Places",159.965,0,0.178,0.071
"1989 (Big Machine Radio Release Special)","Clean - Commentary",99.561,8,0.316,0.895
"1989 (Big Machine Radio Release Special)","Clean",103.97,4,0.1,0.0346
"1989","Welcome To New York",117.023,7,0.304,0.0324
"1989","Blank Space",96.009,5,0.13,0.0646
"1989","Style",95.021,2,0.117,0.0382
"1989","Out Of The Woods",91.993,7,0.337,0.0372
"1989","All You Had To Do Was Stay",96.969,5,0.105,0.0337
"1989","Shake It Off",160.02,7,0.148,0.165
"1989","I Wish You Would",118.027,0,0.109,0.0511
"1989","Bad Blood",170.157,7,0.148,0.181
"1989","Wildest Dreams",140.06,8,0.106,0.0741
"1989","How You Get The Girl",119.982,5,0.0915,0.0492
"1989","This Love",71.981,4,0.101,0.0337
"1989","I Know Places",159.959,0,0.2,0.0661
"1989","Clean",103.981,4,0.113,0.035
"Red","State Of Grace",129.968,4,0.0885,0.0328
"Red","Red",124.978,1,0.091,0.0437
"Red","Treacherous",109.993,2,0.147,0.0334
"Red","I Knew You Were Trouble.",77.019,3,0.0398,0.0363
"Red","All Too Well",93.06,0,0.127,0.0243
"Red","22",104.007,7,0.0752,0.0378
"Red","I Almost Do",145.865,4,0.182,0.027
"Red","We Are Never Ever Getting Back Together",85.984,7,0.102,0.0916
"Red","Stay Stay Stay",99.981,0,0.09,0.0245
"Red","The Last Time",94.069,2,0.0921,0.0276
"Red","Holy Ground",157.043,4,0.0966,0.0774
"Red","Sad Beautiful Tragic",129.987,7,0.121,0.029
"Red","The Lucky One",117.937,4,0.132,0.0369
"Red","Everything Has Changed",80.017,6,0.303,0.0287
"Red","Starlight",126.018,9,0.221,0.0406
"Red","Begin Again",79.025,7,0.232,0.0263
"Red","State Of Grace - Karaoke Version",129.986,4,0.0888,0.0358
"Red","Red - Karaoke Version",124.997,1,0.0914,0.0313
"Red","Treacherous - Karaoke Version",110.015,2,0.129,0.026
"Red","I Knew You Were Trouble. - Karaoke Version",77.018,3,0.0456,0.0466
"Red","All Too Well - Karaoke Version",93.004,0,0.148,0.0281
"Red","22 - Karaoke Version",103.998,7,0.0621,0.0325
"Red","I Almost Do - Karaoke Version",146.065,4,0.148,0.0306
"Red","We Are Never Ever Getting Back Together - Karaoke Version",85.977,7,0.0483,0.0375
"Red","Stay Stay Stay - Karaoke Version",99.991,0,0.102,0.0326
"Red","The Last Time - Karaoke Version",94.009,2,0.102,0.0328
"Red","Holy Ground - Karaoke Version",157.03,4,0.0892,0.0492
"Red","Sad Beautiful Tragic - Karaoke Version",129.997,7,0.078,0.0322
"Red","The Lucky One - Karaoke Version",117.981,4,0.194,0.0549
"Red","Everything Has Changed - Karaoke Version",79.987,6,0.345,0.065
"Red","Starlight - Karaoke Version",126.023,4,0.238,0.0302
"Red","Begin Again - Karaoke Version",78.981,7,0.111,0.0282
"Taylor Swift Karaoke: Red","State Of Grace - Instrumental With Background Vocals",129.986,4,0.0891,0.0358
"Taylor Swift Karaoke: Red","Red - Instrumental With Background Vocals",124.989,1,0.0913,0.0304
"Taylor Swift Karaoke: Red","Treacherous - Instrumental With Background Vocals",110.04,2,0.129,0.0258
"Taylor Swift Karaoke: Red","I Knew You Were Trouble. - Instrumental With Background Vocals",77.001,3,0.0481,0.0468
"Taylor Swift Karaoke: Red","All Too Well - Instrumental With Background Vocals",93.014,0,0.134,0.0284
"Taylor Swift Karaoke: Red","22 - Instrumental With Background Vocals",103.989,7,0.0603,0.0319
"Taylor Swift Karaoke: Red","I Almost Do - Instrumental With Background Vocals",146.034,4,0.148,0.0304
"Taylor Swift Karaoke: Red","We Are Never Ever Getting Back Together - Instrumental With Background Vocals",86.005,7,0.0625,0.0389
"Taylor Swift Karaoke: Red","Stay Stay Stay - Instrumental With Background Vocals",100.002,0,0.0918,0.032
"Taylor Swift Karaoke: Red","The Last Time - Instrumental With Background Vocals",94.015,2,0.103,0.0323
"Taylor Swift Karaoke: Red","Holy Ground - Instrumental With Background Vocals",157.02,1,0.0864,0.0512
"Taylor Swift Karaoke: Red","Sad Beautiful Tragic - Instrumental With Background Vocals",129.965,7,0.123,0.0331
"Taylor Swift Karaoke: Red","The Lucky One - Instrumental With Background Vocals",117.99,4,0.123,0.0487
"Taylor Swift Karaoke: Red","Everything Has Changed - Instrumental With Background Vocals",80.048,6,0.366,0.0621
"Taylor Swift Karaoke: Red","Starlight - Instrumental With Background Vocals",126.025,4,0.262,0.0303
"Taylor Swift Karaoke: Red","Begin Again - Instrumental With Background Vocals",78.966,7,0.103,0.0281
"Red (Big Machine Radio Release Special)","State Of Grace - Commentary",88.084,8,0.14,0.912
"Red (Big Machine Radio Release Special)","State Of Grace",129.968,4,0.0884,0.0328
"Red (Big Machine Radio Release Special)","Red - Commentary",92.483,1,0.137,0.879
"Red (Big Machine Radio Release Special)","Red",124.978,1,0.0911,0.0437
"Red (Big Machine Radio Release Special)","Treacherous - Commentary",173.317,9,0.185,0.956
"Red (Big Machine Radio Release Special)","Treacherous",109.995,2,0.14,0.0334
"Red (Big Machine Radio Release Special)","I Knew You Were Trouble. - Commentary",87.576,0,0.101,0.889
"Red (Big Machine Radio Release Special)","I Knew You Were Trouble.",77.019,3,0.0335,0.0363
"Red (Big Machine Radio Release Special)","All Too Well - Commentary",123.849,6,0.151,0.926
"Red (Big Machine Radio Release Special)","All Too Well",93.06,0,0.128,0.0243
"Red (Big Machine Radio Release Special)","22 - Commentary",133.933,8,0.127,0.919
"Red (Big Machine Radio Release Special)","22",103.987,7,0.0477,0.0376
"Red (Big Machine Radio Release Special)","I Almost Do - Commentary",95.101,6,0.129,0.805
"Red (Big Machine Radio Release Special)","I Almost Do",145.865,4,0.182,0.027
"Red (Big Machine Radio Release Special)","We Are Never Ever Getting Back Together - Commentary",68.151,5,0.131,0.934
"Red (Big Machine Radio Release Special)","We Are Never Ever Getting Back Together",85.984,7,0.121,0.0916
"Red (Big Machine Radio Release Special)","Stay Stay Stay - Commentary",77.449,10,0.153,0.919
"Red (Big Machine Radio Release Special)","Stay Stay Stay",99.981,0,0.0962,0.0245
"Red (Big Machine Radio Release Special)","The Last Time - Commentary",94.766,9,0.124,0.951
"Red (Big Machine Radio Release Special)","The Last Time",94.069,2,0.0906,0.0276
"Red (Big Machine Radio Release Special)","Holy Ground - Commentary",87.227,10,0.181,0.957
"Red (Big Machine Radio Release Special)","Holy Ground",157.043,4,0.0965,0.0774
"Red (Big Machine Radio Release Special)","Sad Beautiful Tragic - Commentary",84.382,5,0.175,0.953
"Red (Big Machine Radio Release Special)","Sad Beautiful Tragic",129.987,7,0.0805,0.029
"Red (Big Machine Radio Release Special)","The Lucky One - Commentary",78.286,6,0.143,0.954
"Red (Big Machine Radio Release Special)","The Lucky One",117.937,4,0.132,0.0369
"Red (Big Machine Radio Release Special)","Everything Has Changed - Commentary",101.873,6,0.242,0.896
"Red (Big Machine Radio Release Special)","Everything Has Changed",80.016,6,0.311,0.0287
"Red (Big Machine Radio Release Special)","Starlight - Commentary",134.89,10,0.2,0.927
"Red (Big Machine Radio Release Special)","Starlight",126.018,9,0.21,0.0406
"Red (Big Machine Radio Release Special)","Begin Again - Commentary",95.371,7,0.141,0.934
"Red (Big Machine Radio Release Special)","Begin Again",79.025,7,0.14,0.0263
"Speak Now","Mine",121.07,7,0.189,0.0296
"Speak Now","Sparks Fly",114.987,5,0.163,0.0308
"Speak Now","Back To December",141.893,2,0.334,0.0303
"Speak Now","Speak Now",118.975,7,0.0973,0.0304
"Speak Now","Dear John",119.386,4,0.112,0.028
"Speak Now","Mean",163.974,4,0.217,0.0459
"Speak Now","The Story Of Us",139.898,4,0.0357,0.0398
"Speak Now","Never Grow Up",124.91,2,0.174,0.0305
"Speak Now","Enchanted",163.893,8,0.146,0.0288
"Speak Now","Better Than Revenge",145.821,11,0.36,0.0827
"Speak Now","Innocent",134.05,1,0.125,0.0259
"Speak Now","Haunted",162.088,5,0.149,0.057
"Speak Now","Last Kiss",89.038,10,0.101,0.0319
"Speak Now","Long Live",204.125,7,0.108,0.0346
"Taylor Swift Karaoke: Speak Now","Mine - Instrumental With Background Vocals",121.045,7,0.129,0.0347
"Taylor Swift Karaoke: Speak Now","Sparks Fly - Instrumental With Background Vocals",114.987,2,0.156,0.029
"Taylor Swift Karaoke: Speak Now","Back To December - Instrumental With Background Vocals",141.971,2,0.166,0.0266
"Taylor Swift Karaoke: Speak Now","Speak Now - Instrumental With Background Vocals",118.981,7,0.115,0.0468
"Taylor Swift Karaoke: Speak Now","Dear John - Instrumental With Background Vocals",119.512,4,0.107,0.0311
"Taylor Swift Karaoke: Speak Now","Mean - Instrumental With Background Vocals",163.973,4,0.123,0.0405
"Taylor Swift Karaoke: Speak Now","The Story Of Us - Instrumental With Background Vocals",140.012,4,0.0538,0.0341
"Taylor Swift Karaoke: Speak Now","Never Grow Up - Instrumental With Background Vocals",124.995,2,0.222,0.0433
"Taylor Swift Karaoke: Speak Now","Enchanted - Instrumental With Background Vocals",82.003,8,0.15,0.0274
"Taylor Swift Karaoke: Speak Now","Better Than Revenge - Instrumental With Background Vocals",146.023,11,0.491,0.0614
"Taylor Swift Karaoke: Speak Now","Innocent - Instrumental With Background Vocals",134.024,1,0.129,0.0267
"Taylor Swift Karaoke: Speak Now","Haunted - Instrumental With Background Vocals",162.185,5,0.0685,0.0375
"Taylor Swift Karaoke: Speak Now","Last Kiss - Instrumental With Background Vocals",159.012,10,0.101,0.0251
"Taylor Swift Karaoke: Speak Now","Long Live - Instrumental With Background Vocals",102.016,7,0.0702,0.0277
"Speak Now World Tour Live","Sparks Fly - Live/2011",114.981,5,0.918,0.0393
"Speak Now World Tour Live","Mine - Live/2011",120.969,7,0.554,0.0373
"Speak Now World Tour Live","The Story Of Us - Live/2011",139.813,9,0.815,0.0651
"Speak Now World Tour Live","Mean - Live/2011",163.752,4,0.693,0.069
"Speak Now World Tour Live","Ours - Live/2011",77.769,0,0.867,0.0298
"Speak Now World Tour Live","Back To December/Apologize/You're Not Sorry - Live/2011/Medley",142.057,2,0.795,0.0294
"Speak Now World Tour Live","Better Than Revenge - Live/2011",145.954,11,0.931,0.0768
"Speak Now World Tour Live","Speak Now - Live/2011",118.876,7,0.83,0.0318
"Speak Now World Tour Live","Last Kiss - Live/2011",79.517,0,0.701,0.0291
"Speak Now World Tour Live","Drops Of Jupiter - Live/2011",109.025,2,0.76,0.0392
"Speak Now World Tour Live","Bette Davis Eyes - Live/2011",104.46,6,0.837,0.0322
"Speak Now World Tour Live","I Want You Back - Live/2011",97.397,6,0.497,0.0341
"Speak Now World Tour Live","Dear John - Live/2011",119.518,4,0.884,0.0301
"Speak Now World Tour Live","Enchanted - Live/2011",163.678,8,0.563,0.0331
"Speak Now World Tour Live","Haunted - Live/2011",162.157,5,0.889,0.0496
"Speak Now World Tour Live","Long Live - Live/2011",101.939,7,0.865,0.0282
"Speak Now (Big Machine Radio Release Special)","Mine - Commentary",66.869,6,0.215,0.933
"Speak Now (Big Machine Radio Release Special)","Mine",121.061,7,0.143,0.0307
"Speak Now (Big Machine Radio Release Special)","Sparks Fly - Commentary",64.792,5,0.177,0.952
"Speak Now (Big Machine Radio Release Special)","Sparks Fly",114.998,5,0.159,0.0309
"Speak Now (Big Machine Radio Release Special)","Back To December - Commentary",128.394,6,0.243,0.909
"Speak Now (Big Machine Radio Release Special)","Back To December",141.893,2,0.17,0.0305
"Speak Now (Big Machine Radio Release Special)","Speak Now - Commentary",85.222,9,0.153,0.946
"Speak Now (Big Machine Radio Release Special)","Speak Now",118.959,7,0.0997,0.0308
"Speak Now (Big Machine Radio Release Special)","Dear John - Commentary",83.656,6,0.197,0.94
"Speak Now (Big Machine Radio Release Special)","Dear John",119.367,4,0.109,0.0277
"Speak Now (Big Machine Radio Release Special)","Mean - Commentary",85.001,6,0.158,0.912
"Speak Now (Big Machine Radio Release Special)","Mean",163.98,4,0.232,0.0485
"Speak Now (Big Machine Radio Release Special)","The Story Of Us - Commentary",95.847,6,0.17,0.919
"Speak Now (Big Machine Radio Release Special)","The Story Of Us",139.907,4,0.0587,0.038
"Speak Now (Big Machine Radio Release Special)","Never Grow Up - Commentary",143.429,2,0.335,0.957
"Speak Now (Big Machine Radio Release Special)","Never Grow Up",124.899,2,0.129,0.0307
"Speak Now (Big Machine Radio Release Special)","Enchanted - Commentary",51.351,6,0.157,0.945
"Speak Now (Big Machine Radio Release Special)","Enchanted",163.9,8,0.158,0.0292
"Speak Now (Big Machine Radio Release Special)","Better Than Revenge - Commentary",104.978,1,0.218,0.934
"Speak Now (Big Machine Radio Release Special)","Better Than Revenge",145.87,11,0.263,0.0912
"Speak Now (Big Machine Radio Release Special)","Innocent - Commentary",146.991,9,0.317,0.946
"Speak Now (Big Machine Radio Release Special)","Innocent",134.032,1,0.121,0.0259
"Speak Now (Big Machine Radio Release Special)","Haunted - Commentary",149.646,7,0.328,0.944
"Speak Now (Big Machine Radio Release Special)","Haunted",162.145,5,0.0707,0.0582
"Speak Now (Big Machine Radio Release Special)","Last Kiss - Commentary",84.599,2,0.28,0.944
"Speak Now (Big Machine Radio Release Special)","Last Kiss",72.619,10,0.0994,0.0303
"Speak Now (Big Machine Radio Release Special)","Long Live - Commentary",74.299,6,0.226,0.939
"Speak Now (Big Machine Radio Release Special)","Long Live",204.104,7,0.112,0.0356
"Speak Now","Mine - POP Mix",121.05,7,0.101,0.0308
"Speak Now","Sparks Fly",114.985,5,0.158,0.0311
"Speak Now","Back To December",141.929,2,0.324,0.0289
"Speak Now","Speak Now",118.962,7,0.0979,0.0306
"Speak Now","Dear John",119.375,4,0.111,0.0278
"Speak Now","Mean",164.004,4,0.219,0.0426
"Speak Now","The Story Of Us",139.92,9,0.0419,0.0467
"Speak Now","Never Grow Up",124.899,2,0.16,0.0305
"Speak Now","Enchanted",81.975,8,0.169,0.0273
"Speak Now","Better Than Revenge",145.882,11,0.359,0.0887
"Speak Now","Innocent",133.989,1,0.125,0.0258
"Speak Now","Haunted",162.02,5,0.151,0.0581
"Speak Now","Last Kiss",84.358,10,0.0979,0.0293
"Speak Now","Long Live",203.959,7,0.106,0.0339
"Fearless","Fearless",100.019,5,0.304,0.0275
"Fearless","Fifteen",95.431,7,0.148,0.0262
"Fearless","Love Story",119.054,2,0.189,0.0289
"Fearless","Hey Stephen",116.001,6,0.0977,0.0316
"Fearless","White Horse",92.354,0,0.1,0.0257
