"SOURCE","TARGET","tweet_number"
"liri57954853","deepgreenphilly",2786
"liri57954853","Gonz67Ricky",2786
"liri57954853","camilateleSUR",2786
"liri57954853","ajitxsingh",2786
"english_poet","YouTube",2788
"GmaKassie","YouTube",2790
"LisaBagby2","realDonaldTrump",2791
"moniqueroffey","AkiraChanArts",2792
"nubstb","YouTube",2793
"CheCavolo69","shellkonz",2795
"CheCavolo69","CandyComedy",2795
"CheCavolo69","CheCavolo69",2795
"CheCavolo69","curtisroderick4",2795
"CheCavolo69","HillaryClinton",2795
"CheCavolo69","SpeakerPelosi",2795
"CheCavolo69","AOC",2795
"CheCavolo69","JoeBiden",2795
"CheCavolo69","marlene17903036",2796
"CheCavolo69","rick41fan",2796
"CheCavolo69","CheCavolo69",2796
"CheCavolo69","realDonaldTrump",2796
"CheCavolo69","realDonaldTrump",2796
"TheLigh01318487","YouTube",2797
"Gmeister7","YouTube",2802
"ValSenJ","cravecreative",2803
"ValSenJ","CC_CRF",2803
"ValSenJ","ActforCanada",2803
"ValSenJ","99freemind",2803
"ValSenJ","MaximeBernier",2803
"ValSenJ","MarkFriesen08",2803
"ValSenJ","MarkParalovos",2803
"ValSenJ","patton6966",2803
"ValSenJ","BillyJoyce1976",2803
"ValSenJ","BillTufts",2803
"ValSenJ","peoplespca",2803
"ValSenJ","FaithGoldy",2803
"ValSenJ","Derek_FacT",2803
"ValSenJ","bimvision",2803
"zeusFanHouse","YouTube",2805
"FrancesannMaga","realDonaldTrump",2807
"CulturalCompass","M2Madness",2808
"CulturalCompass","jsolomonReports",2808
"CulturalCompass","M2Madness",2808
"VickyHo23238092","YouTube",2809
"BondFire16","YouTube",2812
"CASSolutions1","TheSharpEdge1",2815
"judelogsdon","parscale",2817
"judelogsdon","Lrihendry",2818
"judelogsdon","dbongino",2819
"judelogsdon","TGowdySC",2820
"Tideguy11","YouTube",2821
"Tideguy11","YouTube",2822
"DrakeWitte","99freemind",2823
"DrakeWitte","realDonaldTrump",2823
"blazeylady14","GavinNewsom",2824
"llbbsmith","AkiraChanArts",2825
"porfie_moreno","ChuckCallesto",2827
"porfie_moreno","harter_sandra",2827
"porfie_moreno","HouseDemocrats",2827
"porfie_moreno","LibDems",2827
"porfie_moreno","SenateDems",2827
"DesignIhristov","YouTube",2833
"02fatboy24","YouTube",2836
"EricSteeleLive","YouTube",2840
"TouzelBruce","YouTube",2841
"JennieB65680068","scientificecon",2843
"HERconstruction","EMercador",2845
"HERconstruction","jsatz23",2845
"HERconstruction","Acosta",2845
"KatyLMA","MattWalshBlog",2849
"KatyLMA","PatriarchyWife",2850
"KatyLMA","YouTube",2852
"DixieLadyBR549","tribunal_watch",2853
"DixieLadyBR549","CathySteinberg2",2853
"gardeniabee","realDonaldTrump",2854
"gardeniabee","X22Report",2854
"gardeniabee","GeorgWebb",2854
"gardeniabee","sgtreport",2854
"gardeniabee","PoliticalOrgy",2854
"gardeniabee","RedPill78",2854
"million225","YouTube",2855
"rodney_ochsner","YouTube",2856
"Truthforall4","TheTrueChannel",2862
"Truthforall4","actiondirector1",2862
"Truthforall4","Crux41507251",2862
"Truthforall4","Kevin_Shipp",2862
"Truthforall4","annvandersteel",2862
"Truthforall4","BlessedToTeach",2862
"Truthforall4","LoRosS26",2862
"Truthforall4","geoff_deweaver",2862
"Truthforall4","yarnlover67",2862
"Truthforall4","Maribet12862680",2862
"Truthforall4","impulsivewoman",2862
"Truthforall4","SusanStJames3",2862
"Truthforall4","ThePatriotHour",2862
"Truthforall4","LuxuryDecorDeb",2862
"Truthforall4","Truthforall4",2862
"stanton_sue","YouTube",2863
"Liquid_Dystopia","YouTube",2864
"GodPatriot4","RobM777",2865
"GodPatriot4","TheRISEofROD",2865
"gigidtexas","YouTube",2868
"gigidtexas","YouTube",2869
"KatKarma5","YouTube",2870
"EMTHernandez","alexandsandca",2872
"EMTHernandez","alrajul",2872
"EMTHernandez","snedenslanding",2872
"EMTHernandez","KXAN_News",2872
"RoeMasterNYCity","Girls_philly",2873
"HavasuDonnellys","YouTube",2874
"HavasuDonnellys","dougducey",2875
"HavasuDonnellys","realDonaldTrump",2875
"HavasuDonnellys","greggutfeld",2875
"HavasuDonnellys","foxandfriends",2875
"kevinbgcntry","YouTube",2877
"iLiveSmart","YouTube",2878
"benge_isabelle","YouTube",2879
"carly17150063","YouTube",2880
"ekdeplorable","YouTube",2887
"eavesdropann","YouTube",2888
"letsfinishthis7","YouTube",2891
"JShamison","Vitalintegrity",2894
"loricross00","shellkonz",2895
"loricross00","CandyComedy",2895
"loricross00","CheCavolo69",2895
"loricross00","curtisroderick4",2895
"loricross00","HillaryClinton",2895
"loricross00","SpeakerPelosi",2895
"loricross00","AOC",2895
"loricross00","JoeBiden",2895
"onestopmshop","DrJudyAMikovits",2896
"onestopmshop","realDonaldTrump",2896
"onestopmshop","TinaAguayotv",2896
"onestopmshop","DrJudyAMikovits",2896
"EpicDaArteast","YouTube",2898
"HamricScott","Rparkerscience",2899
"SkyRoots9","brains4use",2901
"SkyRoots9","CDCDirector",2901
"SkyRoots9","realDonaldTrump",2901
"okiecop332","YouTube",2907
"paigeefenner","YouTube",2914
"Travis81456372","YouTube",2915
"martha5779","YouTube",2916
"gelinasrobert","YouTube",2917
"slee7474","DeAnna4Congress",2918
"JuliaWraith","YouTube",2919
"JuliaWraith","YouTube",2920
"meixey","YouTube.",2921
"SuzanSwickert","realDonaldTrump",2922
"SuzanSwickert","BillGates,",2922
"SuzanSwickert","TheJusticeDept",2922
"bob81584426","austere1717",2923
"JDizzleSunnyD","YouTube",2926
"OfficialAnitaSt","SteveSchmidtSES",2927
"OfficialAnitaSt","ProjectLincoln",2927
"OfficialAnitaSt","realDonaldTrump",2927
"Letshangboutiq","YouTube",2929
"mshson","YouTube",2932
"Real8BitGeek","fordnation",2936
"Real8BitGeek","ORCRoseAnne",2936
"Real8BitGeek","GregRickford",2936
"Real8BitGeek","fordnation",2937
"Real8BitGeek","ORCRoseAnne",2937
"Real8BitGeek","GregRickford",2937
"telosa3","YouTube",2938
"kilby_angie","YouTube",2939
"kilby_angie","YouTube",2940
"kilby_angie","YouTube",2941
"Target_Belize","YouTube",2944
"MrJeffSargent","YouTube",2945
"CarrieEstate","YouTube",2947
"KristaKaine","realDonaldTrump",2948
"KristaKaine","seanhannity",2948
"KristaKaine","POTUS",2948
"KristaKaine","lukerosiak",2948
"KristaKaine","YouTube",2948
"janismclaren1","YouTube.",2949
"thedillwavis","delbigtree",2955
"Prana4Love","GavinNewsom",2956
"MolonlabeBerni1","Rparkerscience",2957
"MolonlabeBerni1","MolonlabeBerni1",2957
"MolonlabeBerni1","MorningsMaria",2957
"MolonlabeBerni1","greggutfeld",2957
"MolonlabeBerni1","JesseBWatters",2957
"MolonlabeBerni1","dagenmcdowell",2957
"MolonlabeBerni1","YouTube",2958
"sdministry","YouTube",2960
"TomFlet08799159","YouTube",2961
"TomFlet08799159","realDonaldTrump",2961
"TomFlet08799159","YouTube",2962
"PrincessKgs","YouTube",2967
"KellyChronicles","YouTube",2968
"KellyChronicles","DoctorsWhoRock",2968
"KellyChronicles","realDonaldTrump",2968
"KellyChronicles","FLOTUS",2968
"KellyChronicles","POTUS",2968
"KellyChronicles","realNDWalsch",2968
"KwalWalker1","YouTube",2971
"luna34973222","DrButtar",2974
"fukoffimdancing","YouTube",2975
"margmulc12","GavinNewsom",2976
"PamSimson","Trudy54822073",2978
"PamSimson","bfraser747",2978
"PamSimson","gatewaypundit",2978
"GCofeve","christisch1",2979
"everett_le1","YouTube",2981
"everett_le1","YouTube",2982
"itrusthim4ever","YouTube",2985
"LawsEris","DeAnna4Congress",2987
"LawsEris","J3ffMiller",2988
"LawsEris","JesseKellyDC",2988
"cnolte27","YouTube",2989
"JVRJewels","globalnews",2991
"tgby7j7r4r4fc","YouTube",2994
"Hassaan77495371","Quranic_Islam",2997
"sandres_mo","DrJudyAMikovits",3001
"sandres_mo","MikkiWillis",3001
"SKC1958","prayingmedic",3002
"suzygard10","YouTube",3004
"danikpear","YouTube",3005
"1citizenpundit","DrJudyAMikovits⁩",3007
"1citizenpundit","realDonaldTrump⁩",3007
"Todd_Mattson","YouTube",3011
"_theredpill_","gatewaypundit",3013
"_theredpill_","realDonaldTrump",3014
"_theredpill_","gatewaypundit",3015
"_theredpill_","joehoft",3015
"FordDar","99freemind",3018
"MaryLong1969","YouTube",3021
"BharatM65368538","YouTube",3026
"HeleneAnn269","YouTube",3027
"GhostRider23","DrJudyAMikovits",3030
"GhostRider23","MikkiWillis",3030
"Free_AmericaUSA","ryanstruyk",3031
"annerose4444","YouTube",3032
"annerose4444","YouTube",3033
"leskudladotcom","YouTube",3034
"CynthiaAlyene","YouTube",3035
"eathealthylive","YouTube",3038
"davanii777","YouTube",3040
"Clarc","YouTube",3042
"jesp54","KarluskaP",3044
"rebinmedford","YouTube",3045
"Carla_n_Migo","YouTube",3049
"goldste57881662","SenSchumer",3052
"BILLSIGNORILE","YouTube",3054
"QSpirit7","DrJudyAMikovits",3055
"QSpirit7","YouTube",3055
"sunnywray","AkiraChanArts",3056
"FoxxEdward","nyybritt",3057
"rain_send","chrisbergpov",3058
"rain_send","Yolo304741",3059
"rain_send","kate_awakening",3059
"AlohaEvery1","davidicke",3061
"AlohaEvery1","DHSCgovuk",3062
"AHawker3","TheCollectiveQ",3063
"HarryTackett","YouTube",3064
"sundancr56","YouTube",3065
"annbywater","clarkeMicah",3066
"annbywater","vision_launch",3066
"annbywater","vision_launch",3067
"Hispatgirl","YouTube",3069
"DisclosureL","EyesOnQ",3071
"DisclosureL","DanScavino",3073
"DisclosureL","TheTrueChannel",3074
"DisclosureL","actiondirector1",3074
"DisclosureL","Crux41507251",3074
"DisclosureL","Kevin_Shipp",3074
"DisclosureL","annvandersteel",3074
"DisclosureL","BlessedToTeach",3074
"DisclosureL","LoRosS26",3074
"DisclosureL","geoff_deweaver",3074
"DisclosureL","yarnlover67",3074
"DisclosureL","Maribet12862680",3074
"DisclosureL","impulsivewoman",3074
"DisclosureL","SusanStJames3",3074
"DisclosureL","ThePatriotHour",3074
"DisclosureL","LuxuryDecorDeb",3074
"DisclosureL","Truthforall4",3074
"RionNile","realDonaldTrump",3075
"RionNile","BillGates,",3075
"RionNile","TheJusticeDept",3075
"Peepmom1","YouTube",3077
"linading79","YouTube",3078
"okinawan_willy","YouTube",3081
"okinawan_willy","GovInslee",3081
"wagon_john","SidewaysFerrari",3082
"wagon_john","IngrahamAngle",3082
"wagon_john","DrJudyAMikovits",3082
"jmshefferz71","YouTube",3084
"freakdujour","YouTube",3085
"carol_rigby","ltsOnlyBecky",3086
"carol_rigby","Lvstarlet64",3086
"carol_rigby","Franklin_Graham",3086
"KarenSL","kylegriffin1",3088
"KarenSL","bodysouls",3089
"KarenSL","YouTube",3089
"KarenSL","Jack",3090
"KarenSL","bodysouls",3091
"KarenSL","YouTube",3091
"KarenSL","Jack",3092
"KarenSL","TwitterSupport",3092
"KarenSL","Potus",3093
"KarenSL","realdonaldtrump",3093
"KarenSL","Scavino45",3093
"KarenSL","kylegriffin1",3094
"KarenSL","Jack",3095
"KarenSL","TwitterSupport",3095
"KarenSL","Potus",3096
"KarenSL","realDonaldTrump-&gt;Jack",3096
"KarenSL","YouTube",3097
"KarenSL","Potus",3098
"KarenSL","realdonaldtrump",3098
"KarenSL","Scavino45",3098
"KarenSL","Jack",3099
"KarenSL","TwitterSupport",3099
"KarenSL","Potus",3100
"KarenSL","realDonaldTrump-&gt;Jack",3100
"TruthLo35783893","YouTube",3102
"Wyn1745","YouTube",3103
"timcin","2runtherace",3104
"timcin","M2Madness",3104
"timcin","PatriotsSoapbox",3104
"timcin","prayingmedic",3104
"timcin","intheMatrixxx",3104
"RickTrail","YouTube",3105
"Suzanne44208","YouTube",3106
"maureenross1964","YouTube",3108
"whistle41057341","RealCandaceO",3111
"whistle41057341","SenSchumer",3111
"whistle41057341","realDonaldTrump",3111
"whistle41057341","HillaryClinton",3111
"whistle41057341","RepAdamSchiff",3111
"whistle41057341","IngrahamAngle",3111
"whistle41057341","seanhannity",3111
"ZOOFLEET","realDonaldTrump",3112
"RobertScharnbe4","Ilhan",3115
"RobertScharnbe4","QasimRashid",3116
"RobertScharnbe4","subvoyeur",3116
"VolowskiAnne","matthewamiller",3118
"ShawnG927","YouTube",3121
"CounterBalanceT","DrTedros",3123
"CounterBalanceT","JustinTrudeau",3123
"CounterBalanceT","WHO",3123
"L_A_Baker","YouTube",3126
"TC75135480","washingtonpost",3127
"TC75135480","realDonaldTrump",3127
"JoPhinney2","JoeBiden",3136
"JoPhinney2","realDonaldTrump",3136
"swamijohn","mjlinks4201",3139
"W98556374","YouTube",3140
"CSamson44182786","SkyNews",3142
"CSamson44182786","SkyNews",3143
"CSamson44182786","piersmorgan",3144
"CSamson44182786","AVMikhailova",3144
"ThinkLogic0215","YouTube",3147
"lesli37354427","YouTube",3148
"ElijahYahuah","AkiraChanArts",3149
"Nep1987Nick","Kitty7679",3151
"Nep1987Nick","kim_murrell",3151
"stampgin","YouTube",3152
"aimie100","RepAdamSchiff",3154
"aimie100","matthewamiller",3155
"aimie100","brianschatz",3156
"twisted_rabbit","ACKAY81",3157
"twisted_rabbit","KTHopkins",3157
"twisted_rabbit","BorisJohnson",3157
"mjlinks4201","mjlinks4201",3160
"GazinkleNut","HillaryClinton",3161
"17woke","politico",3163
"17woke","politico",3164
"17woke","politico",3165
"CarieCl64734318","YouTube",3169
"OfferdahlRich","YouTube",3171
"amandaeliasch","Nigel_Farage",3172
"amandaeliasch","JohnMappin",3172
"amandaeliasch","MarlboroughOf",3172
"amandaeliasch","geordiegreig",3172
"KikiColorado","YouTube",3173
"Shawnro34619265","SpeakerPelosi",3175
"Shawnro34619265","HillaryClinton",3175
"Shawnro34619265","nstygator77",3175
"Shawnro34619265","DeAnna4Congress",3175
"Shawnro34619265","RealJackGillies",3175
"Shawnro34619265","realDonaldTrump",3176
"Shawnro34619265","GovRonDeSantis",3176
"Desirelove101","seanhannity",3177
"Desirelove101","washingtonpost",3178
"Desirelove101","realDonaldTrump",3178
"Desirelove101","jamiedlux",3180
"Ronberr27734234","History_Thieves",3182
"ThriveAngel","YouTube",3185
"ThriveAngel","YouTube",3186
"ThriveAngel","YouTube",3187
"97TRUTHSEEKER","YouTube",3188
"AuthorAIJacob","DNC",3190
"Prov31misses","YouTube",3191
"I_Secede","GavinNewsom",3192
"mairdee0211","DrJudyAMikovits",3193
"US_of_A_1st","YouTube",3194
"Ross_Cappy","jamiedlux",3196
"jwgofor","OregonGovBrown",3198
"LauraWesterberg","qlactaka",3199
"LauraWesterberg","JuYeonKimTV",3199
"LauraWesterberg","KPEJFOX24News",3199
"LauraWesterberg","Big2News",3199
"Lukas61899867","YouTube",3200
"SpiritandT","Gina_7113",3201
"SpiritandT","PatriotPlymouth",3201
"SpiritandT","mjlinks4201",3202
"KevinKi89841635","YouTube",3203
"marcjbrooks88","YouTube",3206
"storinicole12","YouTube",3207
"keno111","YouTube",3209
"Marshap17276901","Ilhan",3210
"Marshap17276901","gatewaypundit",3210
"Marshap17276901","BillGates",3211
"Marshap17276901","YouTube",3211
"NinaR1954","YouTube",3214
"P4tR10tBoo","YouTube",3216
"BillH1059","YouTube",3217
"Leland54111836","YouTube",3222
"Annfollowstruth","GavinNewsom",3223
"utchaymodestus","Ilhan",3225
"utchaymodestus","gatewaypundit",3225
"chris_cmselec","realDonaldTrump",3226
"chris_cmselec","YouTube",3226
"nickjroymba","ckchumley.",3228
"baalter","YouTube",3229
"IsabellHale1","YouTube",3232
"IsabellHale1","YouTube",3233
"tiller_sue","OANN",3235
"hendogbrown","YouTube",3238
"LouFossessca","YouTube",3241
"harryjsmallwood","YouTube",3246
"wally5757","DrJudyAMikovits",3247
"mrenvironment","YouTube",3248
"MyPowerDrive","YouTube",3249
"FlyingOFamily","KarluskaP",3252
"BourdinFred","YouTube",3253
"bmurray1017","KySportsRadio",3254
"PaulineGoUSA","steveavonloor",3255
"PaulineGoUSA","OkieNV",3255
"PaulineGoUSA","realDonaldTrump",3255
"PaulineGoUSA","realDonaldTrump",3256
"PaulineGoUSA","Rparkerscience",3257
"PaulineGoUSA","MolonlabeBerni1",3257
"PaulineGoUSA","MorningsMaria",3257
"PaulineGoUSA","greggutfeld",3257
"PaulineGoUSA","JesseBWatters",3257
"PaulineGoUSA","dagenmcdowell",3257
"HLAurora63","YouTube",3261
"Fallkey","YouTube",3263
"Lnr57","MeltdownWRIF",3264
"istacks2020","FriendsOScience",3265
"RebelSister81","GavinNewsom",3269
"KerryHotard","YouTube",3273
"jandennis1955","SidewaysFerrari",3274
"jandennis1955","IngrahamAngle",3274
"jandennis1955","DrJudyAMikovits",3274
"jandennis1955","MAGAPippage",3275
"tom12983","AkiraChanArts",3276
"flatfeeet","YouTube",3278
"anne_lowry","YouTube",3279
"DeplorableinPDX","YouTube",3280
"MalaineGill","YouTube",3284
"Christwithay_71","YouTube",3286
"GregSalter2","StephenMcNeil",3287
"Fuzzy131277","davidicke",3290
"woodard1391","rexxurection⁩",3292
"woodard1391","realDonaldTrump⁩",3292
"woodard1391","AndrewCMcCarthy⁩",3292
"Brianinfidel","YouTube",3293
"ValkyrieSigrid","prayingmedic",3294
"McDMark","JesseBWatters",3295
"McDMark","seanhannity",3295
"McDMark","IngrahamAngle",3295
"darbabes","DrJudyAMikovits",3296
"velocityav8r","YouTube",3299
"trumptrain1111","YouTube",3301
"geenar2","booklady2002",3303
"geenar2","ABC",3303
"OwlsFanSWFC","YouTube",3309
"uspatriotmomma","YouTube",3312
"uspatriotmomma","YouTube",3313
"Victoria01019","YouTube",3314
"rdalejr3","DrYardSale",3315
"rdalejr3","YourServiceYW",3315
"rdalejr3","HillaryClinton",3315
"rdalejr3","RealEyeTheSpy",3316
"qeepawake","cjtruth",3322
"qeepawake","kate_awakening",3322
"qeepawake","IPOT1776",3322
"qeepawake","OnEdgeOfWonder",3322
"qeepawake","SaRaAshcraft",3322
"qeepawake","realDonaldTrump",3322
"uniquebarry","SenSchumer",3324
"harparbo","dbongin",3327
"mpetrus19","YouTube",3328
"DebHawn","realDonaldTrump",3329
"Intuition412","SenSchumer",3331
"Souther77581790","YouTube",3333
"Louise94722429","YouTube",3335
"MARISON117","cleaveland430",3336
"Cia99967275","DrJudyAMikovits",3339
"Cia99967275","YouTube",3341
"realtor444","joshtpm",3344
"CherCee59","GavinNewsom",3345
"InfidelChris","YouTube",3346
"Kelvin45367970","SenSchumer",3347
"Kelvin45367970","NYGovCuomo",3347
"Kelvin45367970","NYCMayor",3347
"dopeyandopey","YouTube",3348
"twin4truth","YouTube",3350
"dejan_lukic","YouTube",3351
"smarty7099","YouTube",3356
"MarcelZLena","SkyNews",3358
"MarcelZLena","sil_ver_sur_fer",3359
"MarcelZLena","visuele",3359
"MarcelZLena","oakentersagain",3359
"MarcelZLena","Tom_degl",3359
"MarcelZLena","HetIsMij_OPA",3359
"MarcelZLena","InesvanBokhoven",3359
"MarcelZLena","hugodejonge",3359
"MarcelZLena","MinPres",3359
"MarcelZLena","5mei2020",3359
"MICHAELJBRUNING","YouTube",3360
"patsytharp1968","OANN",3361
"HembG","ttocs35",3363
"HembG","AnBeOnd",3363
"mvp33","YouTube",3364
"BarbaraStrudel","YouTube",3365
"BarbaraStrudel","QAnonQld",3366
"BarbaraStrudel","BurnedSpy34",3366
"BarbaraStrudel","realDonaldTrump",3366
"BarbaraStrudel","YouTube",3366
"BarbaraStrudel","YouTube.",3367
"vinciroco","YouTube",3369
"dgribble54","YouTube",3373
"ShirleyChamp45","YouTube",3374
"Lauren_TXUSA","GregAbbott_TX",3376
"chabbsuk","YouTube",3377
"femalepit2","realDonaldTrump",3380
"femalepit2","YouTube",3380
"femalepit2","YouTube",3381
"America1st1620","arlenparsa",3382
"America1st1620","trustnbtc",3382
"Adamadamant1111","BorisJohnson",3383
"bopainter","YouTube",3384
"Emptydata","RealJohnDennis",3387
"Emptydata","RepMattGaetz",3387
"UpTime2wake","YouTube",3389
"joanlady777","YouTube",3390
"eemd48","JoeBiden",3391
"eemd48","realDonaldTrump",3391
"amyeric90649486","YouTube",3392
"TNdunge","YouTube",3394
"S33q3r","SidewaysFerrari",3395
"S33q3r","IngrahamAngle",3395
"S33q3r","DrJudyAMikovits",3395
"4djt2016","YouTube",3404
"fore_bee","TheCollectiveQ",3408
"fore_bee","DrJudyAMikovits",3408
"fore_bee","DrJudyAMikovits",3409
"HalLiznick","rdrhwke",3411
"HalLiznick","BadMomMercy",3412
"Gracefullyric7","YouTube",3413
"MandyRae1977","realDonaldTrump",3415
"IdRatherQuilt1","YouTube",3419
"GutteridgeLinda","BorisJohnson",3421
"BeachJunkie67","YouTube",3422
"daiquiririchard","YouTube",3424
"Preciou20225606","YouTube",3425
"cville_shezza","prayingmedic",3426
"Scratchboss","christisch1",3428
"JoeAPisano","YouTube",3430
"JoeAPisano","JudicialWatch",3430
"JoeAPisano","HighWireTalk",3430
"ivantchyass","YouTube",3431
"MaryOsb36485285","qlactaka",3432
"MaryOsb36485285","JuYeonKimTV",3432
"MaryOsb36485285","KPEJFOX24News",3432
"MaryOsb36485285","Big2News",3432
"TheTrooper2112","realDonaldTrump",3433
"TheTrooper2112","VP",3433
"TheTrooper2112","DonaldJTrumpJr",3433
"TheTrooper2112","SecretaryCarson",3433
"danceforjoy_7","realDonaldTrump",3434
"danceforjoy_7","POTUS",3434
"danceforjoy_7","WhiteHouse",3434
"danceforjoy_7","prayingmedic",3434
"danceforjoy_7","realDonaldTrump⁩",3435
"danceforjoy_7","SecPompeo⁩",3435
"danceforjoy_7","potus",3435
"danceforjoy_7","WhiteHouse⁩",3435
"danceforjoy_7","hannity",3435
"danceforjoy_7","IngrahamAngle⁩",3435
"JesusRo12252665","JoeBiden",3436
"JesusRo12252665","realDonaldTrump",3436
"monstro_fan","YouTube",3438
"MichellevanVul1","YouTube",3439
"LyndaAtchison","YouTube",3440
"KimSueQ","YouTube",3441
"cofveve61","YouTube",3442
"adeyspadey","BorisJohnson",3443
"mirna720","YouTube",3445
"happylittleb99","jaketapper",3446
"hopdiggs","cravecreative",3448
"hopdiggs","CC_CRF",3448
"hopdiggs","ActforCanada",3448
"hopdiggs","99freemind",3448
"hopdiggs","MaximeBernier",3448
"hopdiggs","MarkFriesen08",3448
"hopdiggs","MarkParalovos",3448
"hopdiggs","patton6966",3448
"hopdiggs","BillyJoyce1976",3448
"hopdiggs","BillTufts",3448
"hopdiggs","peoplespca",3448
"hopdiggs","FaithGoldy",3448
"hopdiggs","Derek_FacT",3448
"hopdiggs","bimvision",3448
"JbOverstreet","DrJudyAMikovits",3451
"KathySamira","AkiraChanArts",3452
"marsialynn86","JoeBiden",3453
"marsialynn86","realDonaldTrump",3453
"Harrystyles2441","YouTube",3454
