"SOURCE","TARGET","tweet_number"
"mindful_swfl","YouTube",28160
"LeotaBiggs","YouTube",28162
"LeotaBiggs","realdonaldtrump",28163
"LeotaBiggs","YouTube",28163
"ChrissMueller35","Inevitable_ET",28164
"SeeGuthrie","POTUS",28166
"Cassie91871349","DrJudyAMikovits",28167
"gianna1632","POTUS",28168
"gianna1632","POTUS",28169
"gianna1632","realDonaldTrump",28169
"gianna1632","YouTube",28169
"Marcela26773506","DrJudyAMikovits",28172
"pokahontas1244","FuctupMike",28173
"pokahontas1244","Barnes_Law",28173
"ColeTraaaaain","YouTube",28175
"old_cowboylll","YouTube",28176
"D4dotBowen","YouTube",28181
"tealeaves14","seanhannity",28184
"TaylorWayne3","DrJudyAMikovits",28185
"leni_420","YouTube",28190
"rospay15","YouTube",28192
"Samanth96579012","YouTube",28193
"zurama","realDonaldTrump",28199
"KikiKoymarianos","realDonaldTrump",28200
"GuruUfc","YouTube",28204
"kcesas64","YouTube",28205
"testatommy","CherryHealthMI",28206
"testatommy","GovWhitmer",28206
"testatommy","GayleKing",28206
"testatommy","adrianasdiaz",28206
"Stryder777","Potus",28207
"Stryder777","DonaldJTrumpJr",28207
"brittsnl","HopitalC",28213
"brittsnl","DrJudyAMikovits",28214
"3Panda3","YouTube",28216
"MicheleEarwood","YouTube",28217
"AprilDinsmore17","YouTube",28218
"CraigGriebenow","llReconll",28220
"Puffy_Cloud1776","Ilhan",28221
"ElinorM44890378","realDonaldTrump",28224
"LeePraying","RealEricCarmen",28228
"Mary2all","YouTube",28230
"mikecross53","chittybang2x",28231
"mikecross53","realDonaldTrump",28231
"mrsevejones","YouTube",28232
"jen26970097","lizsfg",28234
"jen26970097","politicalfarm",28234
"SonyaFr64928109","YouTube",28235
"AlteredAnnie","YouTube",28236
"kingclipper1","YouTube",28239
"marktraveis","YouTube",28240
"veritasequity","catturd2",28242
"itsallbolloxx","YouTube",28243
"HotwaterNurse","YouTube",28245
"Hats4Batz","YouTube",28248
"Corie_Clark","DrJudyAMikovits",28250
"skylar12881279","Brent68189672",28251
"skylar12881279","mkraju",28251
"JFila4","YouTube",28252
"TwiggyGreen","BillGates",28253
"yutibrunolira","YouTube",28254
"GodAlwaysWins2","seanhannity",28255
"mokkie13","YouTube",28256
"conniet40282915","YouTube",28265
"conniet40282915","DrJudyAMikovits",28266
"HamricScott","RealEricCarmen",28267
"HamricScott","realDonaldTrump",28267
"HamricScott","bbusa617",28267
"HamricScott","Ann_marie1231",28267
"HamricScott","chuckwoolery",28267
"HamricScott","YouTube",28267
"Amy_RahMomaDawg","TheMaineTweeter",28268
"Amy_RahMomaDawg","TheMaineTweeter",28268
"dunnitright","X22Report",28269
"KLaF1968","YouTube",28272
"JDenver1971","DrJudyAMikovits",28275
"glennoc68","YouTube",28276
"MercedesMikki","DrJudyAMikovits",28279
"MercedesMikki","realDonaldTrump",28280
"MercedesMikki","realDonaldTrump",28281
"StilettoSgt","Inevitable_ET",28283
"ChristyLench","YouTube",28284
"terisavedbygrac","YouTube",28285
"realTonyRisi","YouTube",28286
"Luigi09131700","JesseBWatters",28287
"54_memyselfandi","JackPosobiec",28290
"DeffieSmith","Inevitable_ET",28291
"KirstenWeckess2","YouTube",28292
"SM0799","YouTube",28295
"reneepete1","cain_nate",28298
"BretMar90369396","POTUS",28301
"hesselmannp","YouTube",28302
"bhall63584500","realDonaldTrump",28303
"Samzon68","YouTube",28305
"mdx3232","YouTube",28307
"MichelleRicardz","YouTube",28308
"TheLegendMom1","bbhippopotamus",28309
"TheLegendMom1","PatriotcYouth",28309
"TheLegendMom1","fawadchaudhry",28309
"TheLegendMom1","javedatahir",28309
"TheLegendMom1","realDonaldTrump",28309
"DatDude0978","YouTube",28310
"TheDoctorIsIn57","YouTube",28313
"TheDoctorIsIn57","firemanjohn629",28313
"TheDoctorIsIn57","GeorgePapa19",28313
"TheDoctorIsIn57","Kevin_Shipp",28313
"TheDoctorIsIn57","csthetruth",28313
"TheDoctorIsIn57","IWF",28313
"TheDoctorIsIn57","Hair4Trump",28313
"TheDoctorIsIn57","MAGA_KAG_2020",28313
"TheDoctorIsIn57","QuaeriteV",28313
"TheDoctorIsIn57","realDonaldTrump",28313
"TheDoctorIsIn57","joenapoli7",28313
"TheDoctorIsIn57","AmericasTaken",28313
"TheDoctorIsIn57","frfrankpavone",28313
"TheDoctorIsIn57","NoLongerIgnored",28313
"TheDoctorIsIn57","TomEllsworth",28313
"808_stevo","DrJudyAMikovits",28315
"AmateurMmo","POTUS",28319
"tma13171","YouTube",28322
"LisaTitanSid","RealEricCarmen",28324
"cookiem89151957","realdonaldtrump",28326
"cookiem89151957","YouTube",28326
"constancejc7","V_4_Vendatta",28327
"constancejc7","YouTube",28327
"redmedic6","YouTube",28329
"redmedic6","YouTube",28330
"redmedic6","YouTube",28331
"redmedic6","YouTube",28332
"redmedic6","seanhannity",28333
"alexandraheuser","YouTube",28334
"MareCanare1","LaraLeaTrump",28335
"MareCanare1","EricTrump",28335
"MareCanare1","DonaldJTrumpJr",28335
"LostInAusten75","realdonaldtrump",28336
"LostInAusten75","YouTube",28336
"14erDC","YouTube",28337
"FromTracey","va_shiva",28338
"FromTracey","realDonaldTrump",28338
"paynter_daron","YouTube",28339
"TiredofBS11","POTUS",28343
"989harry","YouTube",28345
"TomFlor83806435","YouTube",28347
"eckyimp","DrJudyAMikovits",28348
"zeke_buckner","YouTube",28349
"GCForkum47","YouTube",28350
"jegarner","YouTube",28351
"AtteberryAngela","Ilhan",28353
"ParentMindInc","DrJudyAMikovits",28355
"wpsln","kirstiealley",28357
"wpsln","BillGates",28357
"stl900","POTUS",28359
"stl900","realDonaldTrump",28359
"stl900","YouTube",28359
"CRRJA5","CherryHealthMI",28361
"CRRJA5","GovWhitmer",28361
"CRRJA5","GayleKing",28361
"CRRJA5","adrianasdiaz",28361
"JewelsJones1","POTUS",28362
"JewelsJones1","realDonaldTrump",28362
"JewelsJones1","YouTube",28362
"myinnerpundit","YouTube",28363
"GmanFan45","weightman_gary3",28365
"GmanFan45","nighthawkmoon",28365
"GmanFan45","wvufanagent99",28365
"GmanFan45","GovAbbott",28365
"GmanFan45","GovAbbott",28365
"GmanFan45","potus",28365
"GmanFan45","TXMac58",28366
"GmanFan45","yogagenie",28366
"GmanFan45","GovAbbott",28366
"kirchbabe","POTUS",28369
"kirchbabe","realDonaldTrump",28369
"kirchbabe","YouTube",28369
"kirchbabe","Inevitable_ET",28370
"OscartheQ1","YouTube",28373
"OscartheQ1","YouTube",28374
"LionCub199","Potus",28376
"LionCub199","DonaldJTrumpJr",28376
"Deborah44485881","RealEricCarmen",28377
"Pop59399187Ma","YouTube",28378
"11mdf","YouTube",28382
"werealwaysnaked","YouTube",28384
"CptTravNasty","DrJudyAMikovits",28385
"87amanda87","Inevitable_ET",28388
"twpettyVeteran","CherryHealthMI",28389
"twpettyVeteran","GovWhitmer",28389
"twpettyVeteran","GayleKing",28389
"twpettyVeteran","adrianasdiaz",28389
"stacie_bm","YouTube",28390
"stacie_bm","firemanjohn629",28390
"stacie_bm","GeorgePapa19",28390
"stacie_bm","Kevin_Shipp",28390
"stacie_bm","csthetruth",28390
"stacie_bm","IWF",28390
"stacie_bm","Hair4Trump",28390
"stacie_bm","MAGA_KAG_2020",28390
"stacie_bm","QuaeriteV",28390
"stacie_bm","realDonaldTrump",28390
"stacie_bm","joenapoli7",28390
"stacie_bm","AmericasTaken",28390
"stacie_bm","frfrankpavone",28390
"stacie_bm","NoLongerIgnored",28390
"stacie_bm","TomEllsworth",28390
"debbiesz48","YouTube",28391
"mke12009","RealEricCarmen",28392
"thedreamofmei","YouTube",28393
"BBrandenhoff","YouTube",28395
"DurtyD613","realDonaldTrump",28402
"DurtyD613","YouTube",28402
"treasurehunttim","YouTube",28403
"PowerPeteB","YouTube",28404
"carnessa0203","Inevitable_ET",28405
"Jed33158332","Burkejerk216",28406
"Jed33158332","GovMikeDeWine",28406
"jenneesequa","GayleKing",28407
"KristyM9","YouTube",28410
"rabahdjcreid","YouTube",28412
"Ljtcu","K1erry",28423
"Ljtcu","gatewaypundit",28423
"Ljtcu","Kevin_Shipp",28424
"Ljtcu","Kevin_Shipp",28425
"Kaja98479227","DrJudyAMikovits",28427
"1234potterys1","skiptowne61",28429
"1234potterys1","bbl58",28429
"1234potterys1","Shayarm",28429
"1234potterys1","liltilgerlil",28429
"1234potterys1","paulreilly",28429
"1234potterys1","TrumpCanuck",28429
"1234potterys1","CredoinDeum7",28429
"1234potterys1","TC1776",28429
"1234potterys1","EYEDROPMEDIA",28429
"1234potterys1","MinnesotaExpat",28429
"1234potterys1","gonegirl234",28429
"1234potterys1","rustypenny_wood",28429
"1234potterys1","TPod69",28429
"1234potterys1","Gregmar72901668",28429
"1234potterys1","PhilZantos",28429
"1234potterys1","EnlightenedNow7",28429
"1234potterys1","RTEK777",28429
"1234potterys1","RedPilledisBACK",28429
"1234potterys1","ReportGoldfish",28429
"1234potterys1","LoveOneLoveAll3",28429
"1234potterys1","LizzyHock1963",28429
"1234potterys1","45HarisonHarold",28429
"1234potterys1","Mark68819850",28429
"1234potterys1","robin_ked",28429
"1234potterys1","QArmyInfo",28429
"1234potterys1","mbees39",28429
"1234potterys1","eyesonolive",28429
"1234potterys1","TWronker",28429
"1234potterys1","Qboehm2",28429
"1234potterys1","RedDragonFly19",28429
"1234potterys1","WWG1WGA",28429
"1234potterys1","FollowQanon",28429
"1234potterys1","Zilly_WI",28429
"1234potterys1","BPPope",28429
"1234potterys1","MJ_RL7585",28429
"1234potterys1","DannySh44640243",28429
"1234potterys1","donnie_maga",28429
"1234potterys1","AnthonyPrietoKW",28429
"1234potterys1","Tractor444",28429
"1234potterys1","Anthony87918622",28429
"1234potterys1","CanadaPatriotBC",28429
"1234potterys1","1CoolPatriot",28429
"1234potterys1","GregoryJHall1",28429
"1234potterys1","AmericAnon57",28429
"1234potterys1","Q_Tarantulino",28429
"1234potterys1","hemp17347088",28429
"1234potterys1","DRottiemom",28429
"1234potterys1","barnquilt1",28429
"1234potterys1","Lynnstueber",28429
"1234potterys1","bruxbutler",28429
"avnewsom","YouTube",28430
"cmthomas770","MaryShew",28431
"cmthomas770","American1299",28431
"rocket_dad_1971","YouTube",28432
"ToniStarr16","realDonaldTrump",28434
"ToniStarr16","realDonaldTrump",28435
"ToniStarr16","JamesOKeefeIII",28436
"ToniStarr16","Jim_Jordan",28437
"ToniStarr16","realDonaldTrump",28437
"ToniStarr16","realDonaldTrump",28438
"ToniStarr16","honeywell",28438
"ToniStarr16","realDonaldTrump",28439
"ToniStarr16","realDonaldTrump",28440
"MAGA2ARIGHTS","POTUS",28441
"MAGA2ARIGHTS","realDonaldTrump",28441
"MAGA2ARIGHTS","YouTube",28441
"MAGA2ARIGHTS","RealEricCarmen",28442
"itsmyopinion77","YouTube",28443
"cuban_manny","POTUS",28444
"jenn_lo","NYGovCuomo",28445
"jenn_lo","POTUS",28445
"Lorrain86168358","YouTube",28447
"Shirley97454757","YouTube",28448
"DirigoHoneybee","SenatorBrakey",28449
"joenapoli7","YouTube",28452
"joenapoli7","firemanjohn629",28452
"joenapoli7","GeorgePapa19",28452
"joenapoli7","Kevin_Shipp",28452
"joenapoli7","csthetruth",28452
"joenapoli7","IWF",28452
"joenapoli7","Hair4Trump",28452
"joenapoli7","MAGA_KAG_2020",28452
"joenapoli7","QuaeriteV",28452
"joenapoli7","realDonaldTrump",28452
"joenapoli7","joenapoli7",28452
"joenapoli7","AmericasTaken",28452
"joenapoli7","frfrankpavone",28452
"joenapoli7","NoLongerIgnored",28452
"joenapoli7","TomEllsworth",28452
"beachgal4trump","YouTube",28455
"CatLadyNTexas","DrJudyAMikovits",28456
"stevepave","YouTube",28460
"banks_harken","POTUS",28462
"ttocs35","YouTube",28464
"dancingdonita","X22Report",28465
"RezaTFI","YouTube",28466
"lady2_shoes","POTUS",28467
"RoseSorge","YouTube",28470
"G1rly_Tattooed","CherryHealthMI",28471
"G1rly_Tattooed","GovWhitmer",28471
"G1rly_Tattooed","GayleKing",28471
"G1rly_Tattooed","adrianasdiaz",28471
"TMzedg","POTUS",28473
"cultivatediq","DrJudyAMikovits",28475
"libertyagape","DrJudyAMikovits",28477
"mbcladwell","YouTube",28480
"CarloDiPietro2","YouTube",28482
"clnnorris","YouTube",28483
"stormy20287189","realDonaldTrump",28488
"stormy20287189","WhiteHouse",28488
"rida_ghumman","YouTube",28489
"daodell","YouTube",28490
"Angelheart29672","YouTube",28491
"Angelheart29672","realDonaldTrump",28491
"franklion2014","marklevinshow",28492
"franklion2014","realDonaldTrump",28493
"SherryStacyRN1","YouTube",28494
"Shalynify","YouTube",28496
"6thAcct","Inevitable_ET",28500
"qd_17","BuckSexton",28502
"qd_17","rowen316",28502
"Taxpayers1234","PamelaGeller",28503
"cdclink","YouTube",28505
"rod_lusk","YouTube",28507
"ipnrach","DrJudyAMikovits",28510
"mlperk1","YouTube",28517
"Ginger10101010","RealEricCarmen",28519
"PixieRound","YouTube",28520
"77_blackout","ScoonTv",28521
"77_blackout","ScoonTv",28522
"TopShelfAnarchy","realDonaldTrump!",28524
"Suzzaneira","YouTube",28525
"ValVenisEnt","realDonaldTrump!",28527
"Evelyn07445844","YouTube",28528
"Evelyn07445844","YouTube",28529
"JohnCooper0610","PamelaGeller",28532
"tmartinique","YouTube",28534
"val_stewart10","YouTube",28535
"StappElizabeth","realdonaldtrump",28537
"StappElizabeth","YouTube",28537
"CoppingerMoye","YouTube",28538
"chuckmadere","YouTube",28540
"bethelight11_11","YouTube",28553
"hardinshane7","Jim_Jordan",28556
"hardinshane7","realDonaldTrump",28557
"hardinshane7","realDonaldTrump",28558
"hardinshane7","UPS",28558
"hardinshane7","GovKemp",28559
"DeplorableGimli","YouTube",28561
"kiefer_linette","YouTube",28566
"kiefer_linette","YouTube",28567
"kiefer_linette","YouTube.",28568
"dawg_lb","CherryHealthMI",28570
"dawg_lb","GovWhitmer",28570
"dawg_lb","GayleKing",28570
"dawg_lb","adrianasdiaz",28570
"janagatien73","robert_vajna",28571
"scottpere4z","YouTube",28576
"wenjamin82","JWSpry",28577
"wenjamin82","twawki2",28577
"castlekid39","YouTube",28579
"melmstein","greggutfeld",28582
"melmstein","JamesHasson20",28583
"melmstein","ComfortablySmug",28583
"melmstein","YouTube",28584
"melmstein","SenSchumer",28585
"TrichDee","TrichDee",28586
"TrichDee","gemmaod1",28586
"TrichDee","99freemind",28586
"TrichDee","fionamflanagan1",28586
"Mtnwatchman","SenSchumer",28593
"Carson58810996","cjtruth",28595
"Carson58810996","cjtruth",28596
"HalNlakeGeneva1","LaraLeaTrump",28599
"HalNlakeGeneva1","EricTrump",28599
"HalNlakeGeneva1","DonaldJTrumpJr",28599
"bjp1044","YouTube",28600
"SweeneyMomma","LotusOak2",28602
"georgecoward","YouTube",28605
"QuriousRabbit","DrJudyAMikovits",28606
"Justin18700382","DrJudyAMikovits",28608
"Gramps29117196","chittybang2x",28610
"Gramps29117196","realDonaldTrump",28610
"dave_judgment","onegarion",28612
"dave_judgment","RStevendad",28612
"dave_judgment","DrMarkStano",28612
"dave_judgment","Draco_410",28612
"dave_judgment","HScottLeviant",28612
"MariMagforever","VaccineChoiceCA⁩",28613
"LocalSocialDiva","YouTube",28616
"RandlesZenith","RealEricCarmen",28617
"demure_kitty","JaneDymond1",28618
"demure_kitty","BetteMidler",28618
"melsplace93","YouTube",28619
"bestillanlisten","YouTube",28622
"Tony2Stones","YouTube",28623
"Tony2Stones","realDonaldTrump",28623
"red_red_rita","realDonaldTrump⁩",28626
"Michell41799530","YouTube",28627
"Princesstoe","realDonaldTrump⁩",28628
"Princesstoe","JWSpry",28629
"Princesstoe","twawki2",28629
"VictoriaDuvall7","AkiraChanArts",28631
"HartmannLIFE","YouTube",28632
"HenryKi52017383","realDonaldTrump:",28633
"brant_mansell","YouTube",28634
"lmeredith21","YouTube",28635
"MandisaLewis","YouTube",28636
"TheAromaCoach","YouTube",28638
"momma_riebz","DrJudyAMikovits",28639
"momma_riebz","realDonaldTrump",28639
"momma_riebz","TinaAguayotv",28639
"momma_riebz","DrJudyAMikovits",28639
"momma_riebz","Inevitable_ET",28640
"benvor","BlessingsRamoba",28643
"benvor","CyrilRamaphosa",28643
"benvor","MYANC",28643
"benvor","GovernmentZA",28643
"debspike_debbie","CherryHealthMI",28644
"debspike_debbie","GovWhitmer",28644
"debspike_debbie","GayleKing",28644
"debspike_debbie","adrianasdiaz",28644
"mcintosh_joann","YouTube",28645
"DjVisionaire","YouTube",28646
"freedomrider364","realDonaldTrump",28650
"freedomrider364","YouTube",28650
"freedomrider364","RealDonaldTrump",28651
"freedomrider364","POTUS",28651
"freedomrider364","FLOTUS",28651
"freedomrider364","Q",28651
"freedomrider364","HouseCracka:",28651
"freedomrider364","FuctupMike",28651
"freedomrider364","Barnes_Law",28651
"freedomrider364","WhiteHouse:",28652
"Scott86909313","realDonaldTrump",28656
"Scott86909313","RealCandaceO",28656
"Scott86909313","seanhannity",28656
"Scott86909313","OANN",28656
"Scott86909313","DrStevenGreer",28656
"Scott86909313","news_ntd",28656
"Scott86909313","ChanelRion",28656
"sappysusieq","JWSpry",28657
"sappysusieq","twawki2",28657
"the12lees","YouTube",28658
"jaydubs83","jordanbpeterson",28664
"dcombs065","realDonaldTrump",28665
"FreeJohnQ","Acosta",28666
"MatthewPBarnett","X22Report",28668
"Pchelovod4","RedPillMaC",28670
"Pchelovod4","CynthiaRunnels1",28670
"Pchelovod4","X22Report",28671
"QueenofKings28","YouTube",28677
"QueenofKings28","YouTube",28678
"JohnBur38340123","RealEricCarmen",28682
"JohnBur38340123","realDonaldTrump",28682
"JohnBur38340123","bbusa617",28682
"JohnBur38340123","Ann_marie1231",28682
"JohnBur38340123","chuckwoolery",28682
"JohnBur38340123","YouTube",28682
"chitown_jack","YouTube",28683
"c_c_starr","MissAndreaDavis",28687
"jake_sooner","charliekirk11",28689
"dchefter","YouTube",28690
"dchefter","seanhannity",28690
"dchefter","TuckerCarlson",28690
"dchefter","KyleClark",28690
"kylewazhere","YouTube",28693
"HarveyLMcCain1","YouTube",28694
"AigraultP","realDonaldTrump",28695
"AigraultP","POTUS",28695
"AigraultP","WhiteHouse",28695
"AigraultP","GovRonDeSantis",28695
"Victori52049631","SpyGateDown",28697
"Victori52049631","X22Report",28698
"DATgirl119","YouTube",28699
"bernadetteguti","YouTube",28700
"Yahschildreborn","DrJudyAMikovits",28702
"StlNewsGuru","YouTube",28705
"LevitinMargo","YouTube",28707
"LevitinMargo","charliekirk11",28707
"LevitinMargo","benshapiro",28707
"LevitinMargo","realDonaldTrump",28707
"LevitinMargo","marklevinshow",28707
"LevitinMargo","DonaldJTrumpJr",28707
"LevitinMargo","seanhannity",28707
"LevitinMargo","YouTube",28708
"LevitinMargo","parscale",28708
"LevitinMargo","TrumpWarRoom",28708
"LevitinMargo","JesseBWatters",28708
"LevitinMargo","IngrahamAngle",28708
"PLATINUMNURSE","chittybang2x",28709
"PLATINUMNURSE","realDonaldTrump",28709
"Tom_Skoch","DrJudyAMikovits",28710
"SCuBaMaN_XRP","YouTube",28711
"mikejoh83063218","Jim_Jordan",28713
"mikejoh83063218","realDonaldTrump",28713
"mikejoh83063218","realDonaldTrump",28714
"jettnuke1","X22Report",28719
"jettnuke1","Manderskim1",28719
"PorteR1ck","BillGates",28722
"Carol61916613","TheDemocrats",28724
"Carol61916613","DavidMuir",28724
"astacio_jamie","YouTube",28725
"usacit1970","POTUS",28726
"usacit1970","realDonaldTrump",28726
"usacit1970","YouTube",28726
"NateRoberts_DC","DilleyShow",28731
"NateRoberts_DC","realDonaldTrump",28731
"janiemaystill","IanRCrane",28733
"susanne_lynn","X22Report",28735
"ksncruz59","YouTube",28738
"Tekkn12","NPR",28740
"jackiebullivant","Inevitable_ET",28741
"Stars4P","chittybang2x",28742
"Stars4P","realDonaldTrump",28742
"Carol_Big_Nose","YouTube",28744
"Carol_Big_Nose","prayingmedic",28745
"Carol_Big_Nose","YouTube",28745
"janesherd","YouTube",28750
"JeromeOConnor1","RealEricCarmen",28751
"BullPup2A","CherryHealthMI",28753
"BullPup2A","GovWhitmer",28753
"BullPup2A","GayleKing",28753
"BullPup2A","adrianasdiaz",28753
"barbie_raybuck","YouTube",28756
"Brialalexi","YouTube",28757
"TrollDipstick","YouTube",28761
"Ptrap518","YouTube.",28762
"cftn77","YouTube",28763
"mcfreeman2","YouTube",28768
"ArtistJohns","YouTube",28770
"STOCKARD639","Inevitable_ET",28773
"PeoneDahlia","POTUS",28783
"PeoneDahlia","realDonaldTrump",28783
"PeoneDahlia","YouTube",28783
"AurelianGirl","Inevitable_ET",28784
"BethWobbe","YouTube",28785
"spareparts1963","YouTube",28786
"TC1776","POTUS",28787
"TC1776","realDonaldTrump",28787
"TC1776","YouTube",28787
"castello2","YouTube",28791
"kimdeniselane","YouTube",28797
"VoteNoSocialist","POTUS",28801
"imsooxxxited","Inevitable_ET",28802
"imsooxxxited","YouTube",28802
"eliz850","cain_nate",28803
"BuckeyeTC24","YouTube",28805
"Megavolts001","POTUS",28807
"Megavolts001","realDonaldTrump",28807
"Megavolts001","YouTube",28807
"privatecitizenn","YouTube",28808
"Margare39131099","aplusk",28812
"Margare39131099","jimmyfallon",28812
"HellenBittewen","POTUS",28814
"HellenBittewen","realDonaldTrump",28814
"HellenBittewen","YouTube",28814
"ScottsDen","YouTube",28815
"JasonRo42239493","YouTube",28816
"JasonRo42239493","DrJudyAMikovits",28817
"maureenlpere","YouTube",28820
"Aniol8ter91","YouTube",28822
"goodneighbor123","realDonaldTrump",28827
"differenced_it","X22Report",28834
"Leav_it_to_Weav","YouTube",28835
"VaccineChoiceCA","VaccineChoiceCA⁩",28836
"pickles_couger","realDonaldTrump",28841
"pickles_couger","POTUS",28841
"pickles_couger","YouTube",28842
"pickles_couger","GovTimWalz",28843
